Year,Title,Director,Cast,Genre
1940,Abla Ki Shakti,Munshi Dil Lucknowi,"kumari,kajjan,khalil,phool,premlata,jehanara",social
1940,Achhut,Chandulal Shah,"mamajiwala,khan,kapoor,gohar,charlie,lala,mazhar,dixit,rajkumari,vasanti,trilok,devi,ibrahim,sitara,motilal,yaqub","social,drama"
1940,Aflatoon Aurat,Kikubhai Desai,"kumtekar,kanta,kumari,dhulia,mallika,mirajkar,mansur,pukhraj,moti,vazre,bashir,vatsala,razak,s,sardar,bose",action
1940,Alakh Niranjan a.k.a. Gorakhnath,Bhalji Pendharkar,"vimal,paranjpe,nandrekar,raja,leela,chandrakant,sardesai",devotional
1940,Ali Baba,Mehboob Khan,"mohammed,jagdish,ghulam,surendra,sardar,akhtar","fantasy,adventure"
1940,Anarbala,A. M. Khan,"jani,n,shanta,a,indira,ameena,ansari,usha,m,rani,benjamin,babu,kashmiri,musa,rafiqe",horror
1940,Anjaam,Kanjibhai Rathod,"dave,kumar,rajkumari,mehar,samson,yashwant,anil,sultana,fazlu",costume
1940,Anuradha,Mohan Sinha,"kapoor,kumtekar,shyam,marathe,raza,rasool,bibijan,anant,mehdi,nazir,trilok,banerjee,maya,vatsala,agha,s,jeevan,ghulam,sunder",social
1940,Apni Nagariya,Gunjal,"n,shobhana,madhavi,samarth,bibijan,shanta,keki,dutt,nazir,k,bawa,jayant,singh",social
1940,Aurat,Mehboob Khan,"kumtekar,arun,sunalini,akhtar,harish,kumar,brij,jyoti,vatsala,devi,rani,surendra,sardar,kanhaiyalal,yakub","social,family,drama"
1940,Azad,N.R. Acharya,"bedi,rama,wadkar,mumtaz,shukal,d,ali,kumar,chitnis,hansa,leela,nazir,nana,palsikar,pal,v,ramchandra,surve,ashok",social
1940,Azadi-e-Watan,Dinshaw Billimoria,"khan,d,mallika,pukhraj,mohammed,billimoria,ashraf,ghulam,w,m,qadir,abdul",social
1940,Bahurani a.k.a. Daughter-in-Law,"R.S. Junnarkar, Mubarak","masood,mubarak,pratima,sahu,kishore,nana,anuradha,palsikar,rose,devi,madhurika",family
1940,Bandhan,N. R. Acharya,"jagganath,nawaz,shah,arun,h,pithavala,kumar,leela,chitnis,p,v,purnima,f,desai,ashok","drama,romantic"
1940,Bharosa,Sohrab Modi,"khan,mohan,tarapore,abu,bakar,mazhar,chandra,maya,devi,sheela,e,sardar,akhtar",social
1940,Bholi Lutaran,A. M. Khan,"sehgal,jani,khan,zohra,ata,shiraz,a,mohammed,ameena,sadiq,m,babu,umakant",costume
1940,Captain Kishori,K. Amarnath,"yasmin,pawar,nazir,agha,lalita",action
1940,Chalti Duniya,"Gunjal, B. Marzban","rasool,lakshmi,padma,devi,ghulam,ghaznavi,leelavati,rafiq",action
1940,Chingari,Sarvottam Badami,"kapoor,sabita,sunalini,tarabai,mira,keshavrao,prithviraj,billimoria,bhagwandas,devi,e,khatoon,date",social
1940,Civil Marriage,Ramchandra Thakur,"bhudo,arun,advani,harish,ali,sankatha,pradhan,kumar,prasad,putlibai,snehprabha,kayam",social
1940,Deepak,Dwarka Khosla,"kapoor,kumtekar,marathe,baby,suman,anant,prithviraj,nazir,ashalata,vatsala,s,jeevan,kashmiri",social
1940,Deepak Mahal,Nanubhai Vakil,"mirajkar,bibijan,kumar,indira,majid,sarojini,khalil,anil",fantasy
1940,Desh Bhakta,A. H. Essa,"khan,nawaz,shah,pir,harishchandra,mohammed,wazir,mohamed,ashalata,agha,nissar,kashmiri,gope",social
1940,Dharma Bandhan,Jagatrai Pesumal Advani,"jani,shyam,effendi,khursheed,zebunissa,kaushalya,babu,sunder,yusuf",social
1940,Diamond Queen,Homi Wadia,"atish,shroff,nadia,dalpat,mansur,boman,radha,fearless,rani,sayani,john,cawas,sardar","adventure,action,comedy"
1940,Divali,Jayant Desai,"ishwarlal,madhuri,indubala,keshavrao,dixit,bhagwandas,vasanti,suresh,kesari,m,motilal,date",social
1940,Dorangia Daku,Harnam Singh Rawail,"pushpa,baburao,mohammed,ghulam,rani,sunder,pehalwan",action
1940,Ek Hi Bhool,Vijay Bhatt,"meena,khanjar,kumari,baby,prahlad,munshi,jairaj,dutt,p,umakant,mehtab","social,drama"
1940,Geeta,Parshwanath Yeshwant Altekar,"kumtekar,mohan,marathe,suman,khote,anant,keki,bawa,ashalata,chandra,vatsala,kashmiri,durga",social
1940,Ghar Ki Rani,Master Vinayak,"damuanna,deshpande,malvankar,master,kusuk,baburao,vinayak,meenakshi,chitnis,leela,pendharkar,salvi","family,drama"
1940,Golibar,Nanubhai Vakil,"navinchandra,kanta,vasantrao,kumari,dhulia,mirajkar,razaq,puri,mansur,l,moti,sardar,s,pehalwan,bacha",action
1940,Haar Jeet,Amar Mullick,"chhaya,pahari,meera,nawab,kishore,madho,sanyal,nand,devi,nemo,kanan,ghulam,dutta,shukla,hussain",social
1940,Haiwan,A. M. Khan,"bachchu,tarabai,devi,sitara,alaknanda",action
1940,Hatimtai Ki Beti,Nanubhai Vakil,"anwaribai,bibijan,indurani,ahmed,sayid,kumar,sarojini,anil",unknown
1940,Hind Ka Lal,"Homi Wadia, Ramji Arya","shroff,bismillah,master,dilawar,mansur,boman,gulshan,azurie,kasturi,mohammed,miyan,radharani,mithu,dalpat,sardar,nazira",action
1940,Hindustan Hamara,Ram Daryani,"shivdasani,prasad,dulari,nandrekar,jamuna,padmadevi,hari,ram,badri,devaskar",social
1940,Holi,Abdul Rashid Kardar,"lala,ghory,ishwarlal,tarabai,khursheed,musharraf,keshavrao,dixit,bhagwandas,mirza,devi,sitara,motilal,yaqub,date","social,drama"
1940,Jadui Kangan,Nanubhai Vakil,"nawaz,kumari,master,mohanlal,kokila,rajkumari,vithal,sunita,majid,devi,krishna,haroon,sadique,mishra,kamal",fantasy
1940,Jadu Nagri,B. Apte,"shamim,tarabai,dave,rajkumari,yashwant",fantasy
1940,Jagat Mohini,Chunilal Parikh,"nagar,kumari,master,mohanlal,kokila,vithal,majid,sunita,krishna,devi,sr,haroon,amritlal,mishra,kamal",unknown
1940,Jai Swadesh,Aspi Irani,"kumtekar,atish,azurie,vatsala,haq,sayani,benjamin,radharani,abdul","social,action"
1940,Jhuthi Sharm,Mohan Dayaram Bhavnani,"kapoor,sharifa,kumari,nayampalli,mohan,nirmala,rai,yagnik,rajkumari,bimla,trilok,devi,navin",social
1940,Kalyani ,Premankur Atorthy,"khan,jamshedji,sayed,ahmed,mohammed,jilloobai,kesar,ghulam,w,mukhtar,m,rattanbai",social
1940,Kumkum the Dancer,Modhu Bose,"bhudo,sadhona,preeti,lalit,ali,moni,kayam,dhiraj,jamshedji,padma,advani,bhattacharya,chatterjee,devi,majumdar,roy,bose,prasad,ishaq,kamta,m","costume,drama"
1940,Kanyadan,V. M. Vyas,"jamshedji,shamim,d,hadi,kalyani,mohammed,jilloobai,ashiq,ghulam,hussain",social
1940,Laxmi,Mohan Sinha,"rasool,bibijan,kumar,mehdi,raja,bibbo,maya,ishrat,sultana,jeevan,ghulam,gope",social
1940,Main Hari,Gajanan Jagirdar,"shivdasani,yagnik,devi,maya,ghulam,hari,navin,hussain,naseem",social
1940,Madari Mohan,"Babu Rao Pokal, R, Varde","kanse,vasant,kashinath,satyarani,sunita,tara,devi,ramchandra,varde,devaskar",fantasy
1940,Matwali Mira,Prafulla Roy,"kamla,husn,kumari,fida,fakir,mohammed,ranjit,sultana,nissar,banu,hussain",devotional
1940,Mohini,"Madhukar Bavdekar, Annasaheb Rajopadhye","master,vithal",unknown
1940,Musafir,Chaturbhuj Doshi,"musharaf,charlie,ishwarlal,khursheed,vasanti,mirza,kesari,bhupatrai,bhagwandas,yakub",social
1940,Narsi Bhagat,Vijay Bhatt,"amirbai,vishnupant,marathe,baby,pande,pagnis,khote,vimla,indira,karnataki,vashishta,ram,durga",biopic
1940,Nartaki,Debaki Bose,"kapoor,sailen,choudhury,bikram,bhanu,kishore,leela,bannerjee,jagdish,nand,wasti,sethi,panna,najmul,desai,hussain","costume,period"
1940,Nirali Duniya,V.M. Vyas,"jal,shamim,merchant,mukhtar,hadi,pawar,kalyani,fakir,mohammed,billimoria,da,begum,gulzar,lalita,e",costume
1940,Pagal,Abdul Rashid Kardar,"kapoor,charlie,sunalini,madhuri,tarabai,prithviraj,trilok,devi,sitara,bhatkar,khatoon,yakub","social,drama"
1940,Pak Daman,Rustom Modi,"muzaffar,khan,mehboob,bakar,mira,mohammed,leela,adeeb,ghulam,menaka,dastur,firoz,abu","costume,drama"
1940,Pooja,Abdul Rashid Kardar,"bhudo,advani,sunalini,amir,avtar,prasad,sankatha,raja,satish,mina,jyoti,devi,sardar,sitara,ram,banu,shakir,zahur,kanhaiyalal,akhtar",social
1940,Prem Nagar,Mohan Dayaram Bhavnani,"kumari,husn,mohan,rai,prasad,nagendra,bimla,ramanand,fatty,gulzar,banu",social
1940,Punar Milan,Najam Naqvi,"nawaz,shah,sunalini,sahu,mumtaz,baburao,ali,kishore,pradhan,anjali,begum,devi,snehprabha,s,pithawala",social
1940,Pyaar,Dhirubhai Desai,"anwaribai,prakash,ishwarlal,samson,mehar,rajkumri,sultana,fazlu",costume
1940,Qaidi,S.F. Hasnain,"ramola,madhuri,nandrekar,leela,mishra,ibrahim,wasti,monica,desai,mehtab",social
1940,Rangila Jawan,S.M. Yusuf,"sufi,rajni,khan,gangoobai,w,gangaram,rao,harishchandra,mehar,prabha,iqbal,agha,ashalata,devi,maruti,sultana,ramlal,gulshan,m,kashmiri",social
1940,Rani Sahiba,"Dhirubhai Desai, Chunilal Parekh","urmila,bulbule,prakash,samson,rajkumari,jayant",action
1940,Reshmi Sari,G.P. Pawar,"dhulia,ganpat,vasant,sofia,puri,l,rao,moti,vazre,s","social,family,drama"
1940,Sant Dnyaneshwar,"Vishnupant Govind Damle, Sheikh Fattelal","modak,pandit,datta,shahu,dharmadhikari,sumitra,shanta,majumdar,yashwant,sumati,manju,gupte,madhukar","devotional,biopic"
1940,Sajani,Sarvottam Badami,"kapoor,sabita,tarabai,noor,pradhan,prithviraj,dixit,devi,snehprabha,kesari,jehan,ghory,shakir","drama,romantic"
1940,Sandesha,Nazir,"janardhan,khan,yasmin,baby,madhuri,avtar,sushila,sharma,majid,nazir,ashiq,sadiq,ram,hussain,j","drama,romantic"
1940,Sanskar,V. C. Desai,"jani,bhudo,gulzar,advani,sunalini,amir,harish,jyoti,waheedan,rose,devi,agha,kaushalya,banu,satish",social
1940,Sardar,Dwarka Khosla,"amirbai,khanjar,nirmala,munshi,karnataki,lallo,nazir,bhai,devi,m,jayant,pramila",costume
1940,Saubhagya,Chimanlal Luhar,"prem,n,shobhana,sushil,samarth,adib,gulab,pradhan,kumar,majid,k,snehprabha,singh",social
1940,Shamsherbaaz,Balwant Bhatt,"kumtekar,bilimoria,gulab,s,nazir,ashalata,vatsala,karim,agha,e,kashmiri,gope",action
1940,Sneh Bandhan,Jagatrai Pesumal Advani,"bilimoria,dhulia,pratima,anwaribai,yagnik,muzzamil,rajkumari,devi,bibbo,e,navin","drama,romance"
1940,Suhag,Balwant Bhatt,"khan,joshi,rasool,mazhar,kumar,mehdi,raja,nazir,p,ashalata,bibbo,ghulam,r,s,kashmiri","social,family,drama"
1940,Tatar Ka Chor,K. Amarnath,"kumtekar,nawaz,khan,meera,indurani,gulab,haroon,sadiq,vatsala,w,m,hiralal,yakub","fantasy,action"
1940,Toofan,Chaturbhai Patel,"kamala,indira,rao,warerkar,maruti,bhim,rani,raj",action
1940,Usha Haran,Varma,"gauhar,pransukh,mubarak,ulhas,sultana,jr",mythology
1940,Vasiyat,K. M. Multani,"jagirdar,pratap,tarapore,sunalini,naval,abbas,hussain,devi,ghulam,sheela,e,gajanan",social
1940,Vijay Kumar,"Aspi Irani, Raja Yagnik","sarita,atish,bismillah,master,mansur,mohammed,violet,devi,jamila,cooper,sayani,miyan,gulshan,mithu,dalpat,sardar","musical,action,drama"
1940,Virginia,K. M. Multani,"khan,pratap,manjula,david,rajkumari,w,m",action
1940,Wayda,Rafiq Rizvi,"pahelwan,musharraf,brij,kokila,ishaq,violet,iqbal,begum,mohammad,a,cooper,rani,r,khalil,mirza,satish",social
1940,Yaad Rahe,N. Bulchandani,"nawaz,shyam,kamla,khan,pyari,sushila,jharia,akbar,ranjit,ram,sunder,akhtar,j",social
1940,Zindagi,P. C. Barua,"kapoor,laha,pahari,bikram,manorama,l,jamuna,k,sanyal,devi,nemo,ashalata,sitara,saigal,kashmiri,sham","social,drama,romantic"
1941,Aasra,"Chimankant Gandhi, Lalit Mehta","bhudo,husn,nisar,advani,amar,veena,ahmad,ansari,banu,sardar,kanhaiyalal,akhtar",social
1941,Abla,R.N. Vaidya,"shyam,surya,kumari,narayan,mohammed,chandrika,ghulam,sheila,haldar,sunder,hiralal",social
1941,Akela,Pesi Karani,"khan,protima,mazhar,hadi,mohammed,moti,billimoria,miss,bibbo,devi,e",social
1941,Allaudin Laila,A. M. Khan,"n,nawab,gulab,mohammed,a,ameena,violet,ansari,ghulam,rani,cooper,indu,jayant,zahur","costume,fantasy"
1941,Amrit,Master Vinayak,"damuanna,malvankar,master,baburao,meenakshi,pawar,vithal,pendharkar,salvi,lalita,dada",social
1941,Anjaan,Amiya Chakravarty,"h,prakash,pithavala,prasad,gulab,devika,kumar,david,fenty,rajkumari,p,suresh,v,rani,om,girish,desai,ashok",social
1941,Bahen,Mehboob Khan,"meena,bhudo,kumari,husn,swaroop,advani,jaywant,agashe,harish,sheikh,rani,mukhtar,shahzadi,banu,kanhaiyalal,nalini","family,drama"
1941,Bambai Ki Sair a.k.a. Holiday in Bombay,Sarvottam Badami,"kumtekar,sabita,jal,bilimoria,shobhana,merchant,samarth,devi,vatsala,e,ghory",comedy
1941,Beti,Jayant Desai,"ghorpure,arun,khursheed,nagendra,kumar,billimoria,vasanti,kesarbai,e,ghory,khatoon,bhagwandas","social,family"
1941,Bombaiwali (Bambaiwali),Homi Wadia,"shroff,nadia,master,dalpat,mansoor,boman,radharani,bibijan,chhotu,azim,miya,fearless,john,mithu,cawas,sardar",action
1941,Bulbule Baghdad,K. Amarnath,"khan,marathe,rasool,indurani,anant,sadiq,ghulam,w,m,jayant,yakub",unknown
1941,Chandan,Dhirubhai Desai,"kanta,jamshedji,kumari,anwaribai,nazir,ashiq,maya,bannerji,sadiq,lalita,hussain",social
1941,Charnon Ki Dasi,Gajanan Jagirdar,"jagirdar,deshpande,khote,avinash,vanmala,kelkar,durga,kusum","family,drama"
1941,Chaudhry,Niranjan Bhardawaj,"noor,mohammed,pran,esmail,ghulam,m,jehan",social
1941,Chitralekha,Kidar Nath Sharma,"bharat,nandrekar,bhushan,dulari,leela,mishra,rajinder,singh,a,monica,s,ram,gyani,desai,mehtab","costume,drama"
1941,Circus Ki Sundari,Balwant Bhatt,"jal,dhulia,merchant,puri,l,s,a,moti,karim,agha",action
1941,Darpan,A. H. Essa,"shobhana,samarth,essa,balwant,singh,yakub",social
1941,Darshan,Chimanlal Luhar,"prem,amirbai,bhudo,advani,adib,karnataki,jyoti,nazir,kaushalya,m,miradevi,shakir,madhusudan",social
1941,Dhandora,Charlie,"banu,husn,charlie,shamim,dixit,billimoria,kesari,e,ghory,bhagwandas",comedy
1941,Doctor,Subodh Mitra,"meenu,master,ahindra,choudhury,prakash,amar,bharati,mullick,jyoti,nemo,devi,buddhadeb,mukherjee,panna,rani,indu,pankaj",social
1941,Garib Ki Ladki,Jyotish Mukherji,"kamla,c,dulari,mohammed,hashmat,jharia,m,ram,hussain",social
1941,Ghar Ki Laaj,V. M. Vyas,"hadi,shanta,hublikar,kalyani,musharraf,nazir,jagdish,majid,sethi,kaushalya,mirza","family,drama"
1941,Hamara Desh,Jani Babu,"amirbai,jani,n,lily,kumar,alam,a,karnakaki,khalil,ansari,anil,babu,rafiq","social,action"
1941,Himmat,R. K. Shorey,"shah,ragini,manorama,majnu,beg,ghulam,radharani,qadir,zahur",action
1941,Jadui Bandhan,Nanubhai Vakil,"n,shah,mirajkar,baburao,shiraz,a,haroon,sarojini,ansari,pehalwan,garib,rafiq","fantasy,science,fiction"
1941,Jawani Ka Rang,Saki,"hussein,inamdar,mirajkar,shakuntala,roshanara,ameer",social
1941,Jhoola,Gyan Mukherjee,"nawaz,shah,h,mumtaz,ali,kumar,chitnis,leela,aruna,devi,v,desai,ashok",social
1941,Kanchan,Manibhai Vyas,"arun,mubarak,vimala,kumar,chitnis,leela,vasishta,kesari,pramila",social
1941,Kasauti,Ramchandra Thakur,"meena,n,kumari,baby,sunalini,prahlad,veena,a,ansari,rose,devi,maruti,agha,satish",social
1941,Khazanchi,Moti B. Gidwani,"d,ramola,jankidas,ismail,pran,ajmal,s,m,narang",social
1941,Kurmai,J. K. Nanda,"shah,avtar,a,jagdish,wasti,sethi,jeevan,radharani,ram,shanti",social
1941,Lagan,Nitin Bose,"naresh,nawab,l,bibi,k,jagdish,devi,nemo,kanan,sethi,saigal,rehmat,bose","drama,romantic"
1941,Laheri Jeewan,S.M. Yusuf,"khan,kurbanjan,husn,prasad,fatty,w,m,banu,gope",action
1941,Madhusudhan,Balwant Bhatt,"prasad,gulab,kumar,ashalata,maya,bannerji,jeevan,badri",social
1941,Mala,"Mahendra Thakore, P. Jairaj","khanjar,kumari,heera,munshi,jairaj,athavale,p,nazir,rose,devi,daya,m,jayant","social,drama"
1941,Manthan,Ramji Arya,"shroff,hasan,boman,mansur,rajkumari,k,m,radharani,dalpat,sardar","costume,drama"
1941,Masoom,S.F. Hasnain,"khan,ramola,mazhar,sajjan,anees,nazir,sabir,muzammil,khwaja,kashmiri,mehtab",social
1941,Mere Raja,T. S. Mani,"khan,kanta,bilimoria,kumari,anwaribai,mazhar,vazare,moti,vazre,bibbo,e,shankar",action
1941,Mere Sajan,Ahmed H. Essa,"urmila,atish,khan,tuthi,gulab,rajkumari,putlibai,sayani,w,m,jayant,munchi",social
1941,Meri Khwahish,"Harbanslal, R. D. Rajput","sharifa,mirajkar,a,ramesh,kokila,karim",social
1941,Muslim Ka Lal,A. M. Khan,"kalyani,kumar,samson,alam,ameena,anil,s,benjamin",action
1941,Nai Roshni,"Chimankant Gandhi, L. Mehta","meena,bhudo,husn,kumari,advani,sunalini,baby,amar,harish,sankatha,prasad,devi,agha,banu,sardar,kanhaiyalal,akhtar",social
1941,Naya Sansar,N. R. Acharya,"jagannath,shah,kaul,kumar,renuka,mahesh,p,s,nawaz,mubarak,sushil,pithavala,azurie,suresh,devi,v,david,khurshid,desai,ashok,f",social
1941,Nirdosh,V. C. Desai,"jani,gulzar,jaywant,hemlata,prasad,sankatha,ali,nalini,kayam,agha,tiwari,satish,kanhaiyalal,mukesh",social
1941,Padosi,V. Shantaram,"khan,jagirdar,sarla,vasant,sumitra,mazhar,balwant,balak,gopal,gajanan,singh,radhakrishan,devi,ram,casshyap,khatoon,anees,lajwanti","social,drama"
1941,Paisa,G. P. Pawar,"kanta,kumari,wadkar,kale,pandit,shakuntala,indira,madhav,raja,paranjpye,devaskar",social
1941,Pardesi,Chaturbhuj Doshi,"bilimoria,khursheed,snehprabha,e,motilal",social
1941,Prabhat,Vishnu Vyas,"jagannath,nawaz,shah,kaul,sushil,pithavala,jairaj,s,kumar,azurie,mahesh,p,suresh,v,david,f,khurshid,desai",social
1941,Pyaas,Ram Daryani,"shamim,ishwarlal,gulab,pradhan,nazir,snehprabha,khatoon,gope",social
1941,Radhika,V. C. Desai,"pesi,bhudo,advani,sunalini,jaywant,sankata,harish,prasad,veena,jyoti,devi,patel,kanhaiyalal,nalini",unknown
1941,Raj Nartaki a.k.a. The Court Dancer,Modhu Bose,"kapoor,protima,jal,nayampalli,thapan,simeon,sinha,khambata,benita,gupta,prithviraj,da,prabhat,sadhana,bose","costume,dance"
1941,Red Signal,Nari Ghadiali,"urmila,tuthi,manchi,noor,bibijan,samson,agha,benjamin,jehan",action
1941,Safed Sawar,Nari Ghadiali,"marathe,fazlu,mumtaz,aatish,yagnik,anant,thuthi,sayani,agha,radharani,navin,munchi,shahzadi",action
1941,Sajjan,Dwarka Khosla,"urmila,husn,batra,jagdish,agha,sethi,david,banu,satish,gope",social
1941,Sangam a.k.a. Confluence,R. S. Junarrkar,"kumtekar,damuanna,malvankar,minakshi,master,vinayak,khote,sundarbai,vatsala,nandu,salvi,jog,gupte",social
1941,Sant Sakhu,"Vishnupant Govind Damle, Sheikh Fattelal","wadkar,sumitra,shanta,hansa,kulkarni,majumdar,gauri,shankar","devotional,legend,biopic"
1941,Sasural,Chaturbhuj Doshi,"urmila,popatlal,madhuri,noor,tarabai,kantilal,miss,iqbal,bhim,jehan,motilal,bhagwandas","family,drama"
1941,Seedha Rasta,Dawood Baig,"sushil,mumtaz,kumar,jilloobai,a,begum,jagdish,r,sethi,radharani,pehalwan,omkar",social
1941,Shaadi,Jayant Desai,"ghory,ishwarlal,madhuri,khursheed,tarabai,dixit,kantilal,motilal,bhagwandas","social,family,drama"
1941,Shahzadi,Jagatrai Pesumal Advani,"kapoor,khan,navinchandra,shah,alaka,bibijan,abbas,haroon,mehar,trilok,sadiq,gharib,w,m,banu,madhurika,pramila",costume
1941,Sikandar,Sohrab Modi,"meena,n,jillobai,ali,kapoorsohrab,prithviraj,raja,modi,k,vanmala,singh,sadiq,sheela,shakir,zahur,yakub","historical,epic,drama"
1941,Sipahi,Daud Chand,"nisar,madhavi,saffi,zohra,mahomad,baburao,ahmed,pehalwan,a,mohammed,altaf,ghulam,nijamuddin,sunder,hiralal,butt,g",action
1941,Suhana Geet,M. A. Mirza,"kapoor,kamala,ramola,yagnik,hadi,trilok,navin,shakir,ranibala",social
1941,Swami a.k.a. The Saint,A. R. Kardar,"khan,avtar,ahmed,jairaj,prasad,s,majid,nazir,p,devi,sitara,jeevan,badri,ram,yakub",social
1941,Taj Mahal,Nanubhai Vakil,"suraiya,mubarak,marathe,indurani,fakir,kumar,mohammed,sarojini,nazir,khalil,s,ram","historical,drama"
1941,Torpedo,N. A. Mansoori,"munawwar,fazlu,dave,sultana,gulab,s,samson,nazir,ameena,yashwant,shahzadi",action
1941,Tulsi,Gunjal,"kapoor,shalini,jamshedji,marathe,prasad,anant,trilok,srinivas,badri",devotional
1941,Ummeed,Manibhai Vyas,"gharpore,ishwarlal,noor,dixit,prabha,charubala,devi,bhim,kesari,jehan,brijmala,bhagwandas","drama,comedy"
1941,Vanmala,Mohan Sinha,"rasool,bibijan,prasad,kumar,banerji,maya,ghulam,badri,jeevan,neela,pravin",social
1941,Zalim Saudagar a.k.a. Merchant Of Venice,J.J. Madan,"haider,kajjan,khalil,jehanara,rani,premlata,bandi",drama
1942,Aankh Michouli,R.S. Choudhury,"kapoor,pratima,jaywant,anand,prasad,sulochana,hadi,jilloobai,devi,satish,nalini",social
1942,Amar Asha,Shailen Ghosh,"kamla,yagnik,varerkar,bhim,navin,devaskar",social
1942,Apna Ghar,Debaki Bose,"nimbalkar,kaul,mohan,vimla,apte,shanta,david,mahesh,jagdish,chandra,maruti,maya,bannerji,vashishta,jeevan,sethi,mishra,gope","social,family,drama"
1942,Apna Paraya,Ramchandra Thakur,"pesi,modak,wadkar,shahu,shakuntala,ali,dulari,sankatha,prasad,hansa,rajrani,patel,kayam,agha",social
1942,Armaan,Kidar Nath Sharma,"bedi,shah,shamim,meera,nagendra,a,rajkumari,nazir,rajinder,motilal,singh,bhagwandas",social
1942,Arzoo,"M. Issa, R.M. Vaidya","panna,bhattacharya,dhiraj,purnima",social
1942,Awaaz,Rafiq Rizvi,"anwaribai,danve,banerjee,maya,wasti,kailash,swarnalata",social
1942,Bahana,A.M. Khan,"nawaz,anwaribai,effendi,haroon,ameena,rafiq,ansari,benjamin,shahzadi,alaknanda,yusuf",social
1942,Barat,Gunjal,"kumtekar,shobhana,nayampalli,prakash,samarth,harish,rampyari,sankatha,prasad,musharraf,vatsala,manmohan,kaushalya,mirza",social
1942,Basant,Amiya Chakravarty,"pithawala,baby,mumtaz,madhubala,kanu,ulhas,suresh,pramila,roy,shanti",social
1942,Bhakta Kabir,Rameshwar Sharma,"bharat,khan,mohan,vanmali,sinha,rai,mazhar,bhushan,ramesh,da,padma,devi,gyani,mehtab","devotional,biopic"
1942,Bharat Milap,Vijay Bhatt,"prem,amirbai,kumari,shobhana,modak,shahu,adib,samarth,khote,vimala,shanta,karnataki,vashishta,umakant,ratanmala,durga","religious,epic,drama"
1942,Bhakta Surdas,Chaturbhuj Doshi,"b,khursheed,l,nagendra,gharpure,sharma,k,kesarbai,bashir,monica,saigal,m,desai","biopic,drama"
1942,Black Out,Nari Ghadiali,"raza,habib,mukhtar,mansur,ali,bibìjan,mehdi,sadiq,shobha,benjamin,sardar,nazira",action
1942,Bolti Bulbul,Dhirubhai Desai,"mumtaz,mirajkar,mansur,s,kumar,begum,mehr,nazir,samson,zebunissa,anil,sultana,shahzadi,alaknanda,sardar",action
1942,Bombay Calling,Raja Yagnik,"kumtekar,janardhan,rasool,yagnik,anant,shirin,vatsala,bhim,ghulam,agha,navin",action
1942,Chandni,Jayant Desai,"kamla,baby,ishwarlal,khursheed,dixit,rajkumari,noorjahan,kesari,shukla",social
1942,Chauranghee,"Sibtain Fazli, Nabendusundar","amjad,mehtab,sajjan,nazir,kashmiri,khatoon,anees",unknown
1942,Chudiyan,"L.J. Bhatt, K.J. Parmar","prem,adib,gulab,mehr,maya,bannerji,sultana,jeevan",unknown
1942,Das Baje a.k.a. 10 O'Clock,Raja Nene,"urmila,baby,vasant,thengdi,shakuntala,devraj,paresh,manaji,bannerjee,rao,shiraz","drama,romantic"
1942,Daughter of the Jungle a.k.a. Vanasundari,Ramanlal Desai,"brijrani,sunetra,mirajkar,amir,baburao,bano,ali,pehalwan,bose","adventure,action"
1942,Dhiraj,Chaturbhuj Doshi,"ishwarlal,khatoon,rajkumari,devi,sitara,kesari,shukla,bhagwandas",social
1942,Dillagi,Balwant Bhatt,"sushil,wadkar,kumar,anuradha,hansa,agha",social
1942,Dukh Sukh,Ram Daryani,"rama,shah,pratima,shukul,actor,a,vasanti,devi,sitara,khatoon,mukesh",social
1942,Duniya Ek Tamasha,Dwarka Khosla,"khan,urmila,shyam,devaskar,minoo,cooper,w,m,sunder,sardar,gope,akhtar",social
1942,Duniya Tumhari Hai,G.P. Pawar,"kanta,n,kumari,nandrekar,a,sadiq,ansari,gupte,madhukar",social
